infl_id,infl_pos,infl_person,infl_plurality,infl_tense,infl_type,infl_variant,infl_stem_id,infl_voice,infl_mood,ending,concat-grammar-info
998,V,2,S,PRES,6,1,2,PASSIVE,SUB,aris,2-S-PRES
999,V,2,S,PRES,6,1,2,PASSIVE,SUB,are,2-S-PRES
1000,V,3,S,PRES,6,1,2,PASSIVE,SUB,atur,3-S-PRES
1001,V,1,P,PRES,6,1,2,PASSIVE,SUB,amur,1-P-PRES
1002,V,2,P,PRES,6,1,2,PASSIVE,SUB,amini,2-P-PRES
1003,V,3,P,PRES,6,1,1,PASSIVE,SUB,antur,3-P-PRES
1004,V,1,S,IMPF,6,1,2,PASSIVE,SUB,rer,1-S-IMPF
1005,V,2,S,IMPF,6,1,2,PASSIVE,SUB,reris,2-S-IMPF
1006,V,2,S,IMPF,6,1,2,PASSIVE,SUB,rere,2-S-IMPF
1007,V,3,S,IMPF,6,1,2,PASSIVE,SUB,retur,3-S-IMPF
1008,V,1,P,IMPF,6,1,2,PASSIVE,SUB,remur,1-P-IMPF
1009,V,2,P,IMPF,6,1,2,PASSIVE,SUB,remini,2-P-IMPF
1010,V,3,P,IMPF,6,1,2,PASSIVE,SUB,rentur,3-P-IMPF
1012,V,2,P,PRES,6,1,2,ACTIVE,IMP,te,2-P-PRES
1013,V,2,S,FUT,6,1,2,ACTIVE,IMP,to,2-S-FUT
1014,V,3,S,FUT,6,1,2,ACTIVE,IMP,to,3-S-FUT
1015,V,2,P,FUT,6,1,2,ACTIVE,IMP,tote,2-P-FUT
1016,V,3,P,FUT,6,1,1,ACTIVE,IMP,unto,3-P-FUT
1017,V,2,S,PRES,6,1,2,PASSIVE,IMP,ere,2-S-PRES
1018,V,2,P,PRES,6,1,2,PASSIVE,IMP,mini,2-P-PRES
1019,V,2,S,FUT,6,1,2,PASSIVE,IMP,tor,2-S-FUT
1020,V,3,S,FUT,6,1,2,PASSIVE,IMP,tor,3-S-FUT
1021,V,3,P,FUT,6,1,1,PASSIVE,IMP,untor,3-P-FUT
1022,V,0,X,PRES,6,1,2,ACTIVE,INF,re,0-X-PRES
1023,V,0,X,PERF,6,1,3,ACTIVE,INF,isse,0-X-PERF
1024,V,0,X,PRES,6,1,2,PASSIVE,INF,ri,0-X-PRES
1025,V,0,X,PRES,6,1,2,PASSIVE,INF,rier,0-X-PRES
1026,V,1,S,PRES,6,2,1,ACTIVE,IND,o,1-S-PRES
1027,V,1,P,PRES,6,2,1,ACTIVE,IND,umus,1-P-PRES
1028,V,3,P,PRES,6,2,1,ACTIVE,IND,unt,3-P-PRES
1029,V,1,S,IMPF,6,2,1,ACTIVE,IND,ebam,1-S-IMPF
1030,V,2,S,IMPF,6,2,1,ACTIVE,IND,ebas,2-S-IMPF
1031,V,3,S,IMPF,6,2,1,ACTIVE,IND,ebat,3-S-IMPF
1032,V,1,P,IMPF,6,2,1,ACTIVE,IND,ebamus,1-P-IMPF
1033,V,2,P,IMPF,6,2,1,ACTIVE,IND,ebatis,2-P-IMPF
1034,V,3,P,IMPF,6,2,1,ACTIVE,IND,ebant,3-P-IMPF
1035,V,1,S,FUT,6,2,1,ACTIVE,IND,am,1-S-FUT
1036,V,2,S,FUT,6,2,1,ACTIVE,IND,es,2-S-FUT
1037,V,3,S,FUT,6,2,1,ACTIVE,IND,et,3-S-FUT
1038,V,1,P,FUT,6,2,1,ACTIVE,IND,emus,1-P-FUT
1039,V,2,P,FUT,6,2,1,ACTIVE,IND,etis,2-P-FUT
1040,V,3,P,FUT,6,2,1,ACTIVE,IND,ent,3-P-FUT
1041,V,1,S,PRES,6,2,2,ACTIVE,SUB,im,1-S-PRES
1042,V,2,S,PRES,6,2,2,ACTIVE,SUB,is,2-S-PRES
1043,V,3,S,PRES,6,2,2,ACTIVE,SUB,it,3-S-PRES
1044,V,1,P,PRES,6,2,2,ACTIVE,SUB,imus,1-P-PRES
1045,V,2,P,PRES,6,2,2,ACTIVE,SUB,itis,2-P-PRES
1046,V,3,P,PRES,6,2,2,ACTIVE,SUB,int,3-P-PRES
1047,V,1,S,IMPF,6,2,2,ACTIVE,SUB,lem,1-S-IMPF
1048,V,2,S,IMPF,6,2,2,ACTIVE,SUB,les,2-S-IMPF
1049,V,3,S,IMPF,6,2,2,ACTIVE,SUB,let,3-S-IMPF
1050,V,1,P,IMPF,6,2,2,ACTIVE,SUB,lemus,1-P-IMPF
1051,V,2,P,IMPF,6,2,2,ACTIVE,SUB,letis,2-P-IMPF
1052,V,3,P,IMPF,6,2,2,ACTIVE,SUB,lent,3-P-IMPF
1053,V,2,S,PRES,6,2,1,ACTIVE,IMP,i,2-S-PRES
1054,V,2,P,PRES,6,2,1,ACTIVE,IMP,ite,2-P-PRES
1055,V,2,S,FUT,6,2,1,ACTIVE,IMP,ito,2-S-FUT
1056,V,3,S,FUT,6,2,1,ACTIVE,IMP,ito,3-S-FUT
1057,V,2,P,FUT,6,2,1,ACTIVE,IMP,itote,2-P-FUT
1058,V,3,P,FUT,6,2,1,ACTIVE,IMP,unto,3-P-FUT
1059,V,0,X,PRES,6,2,2,ACTIVE,INF,le,0-X-PRES
1060,V,0,X,PERF,6,2,3,ACTIVE,INF,isse,0-X-PERF
